MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Any Mental Health,402,0.608,Percent 
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,517,6.71,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,558,8.72,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,565,7.26,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,590,11.14,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,637,11.78,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,652,8.68,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,658,12.96,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,659,10.38,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,508,13.33,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,509,10.47,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,521,10.08,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,534,9.64,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,544,8.85,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,557,10.17,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,619,9.79,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,679,18.83,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,516,12.9,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,546,14.94,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,548,11.5,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,573,10.5,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,672,9.58,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,673,13.39,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,675,9.21,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,581,9.82,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,596A4,10.53,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,603,12.12,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,614,11.51,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,621,9.65,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,626,7.6,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,538,16.16,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,539,21.69,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,541,13.5,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,552,16.74,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,757,8.57,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,506,12.17,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,515,13.66,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,550,10.85,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,553,13.07,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,583,11.4,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,610,9.66,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,655,9.1,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,537,17.85,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,556,16.06,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,578,15.96,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,585,9.24,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,607,15.82,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,676,18.61,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,695,14.1,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,589,10.36,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,589A4,11.02,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,589A5,22.38,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,589A7,11.43,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,657,14.13,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,657A4,8.35,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,657A5,9.36,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,502,11.81,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,520,11.38,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,564,10.81,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,580,9.11,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,586,10.11,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,598,18.09,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,623,9.89,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,629,8.78,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,635,9.88,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,667,13.3,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,549,11.53,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,671,10.05,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,674,12.46,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,740,7.51,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,501,9.86,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,504,13.83,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,519,8.65,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,644,10.63,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,649,17.24,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,678,10.31,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,756,7.79,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,436,9.18,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,442,9.57,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,554,10.7,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,575,8.01,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,660,12.18,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,666,19.36,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,463,11.49,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,531,11.38,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,648,11.51,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,653,8.16,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,663,12.8,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,668,10.6,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,687,8.77,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,692,20.37,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,358,1.84,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,459,10.69,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,570,10.79,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,612A4,9.6,Number
Mental Health Workload,Average O/P Stops by Stop Type (Among Veterans with >=1 Stop)  - All Mental Health,640,13.66,Number
